song_id,title,artist_name,album_name,duration,year,tempo,loudness,key,mode
S000773,Song Title 773,Artist 73,Album 173,239.18618716811017,1969,108.83662915611167,-14.289824397629769,9,0
S000774,Song Title 774,Artist 74,Album 174,359.1886097338661,1962,166.9776018748208,-9.368452064500136,1,0
S000775,Song Title 775,Artist 75,Album 175,164.97522820463212,2013,60.35052391456344,-9.788764091813238,1,1
S000776,Song Title 776,Artist 76,Album 176,188.77541856979246,1973,64.77191579862834,-3.5880248464682687,11,1
S000777,Song Title 777,Artist 77,Album 177,336.6757705179199,1975,132.4886012485463,-11.908626871919651,7,1
S000778,Song Title 778,Artist 78,Album 178,336.0109609638223,1969,168.88561976554163,-10.313111474169826,0,0
S000779,Song Title 779,Artist 79,Album 179,312.3442898655892,1988,88.66279924823132,-19.732646334812088,6,0
S000780,Song Title 780,Artist 80,Album 180,328.18453334013,1969,116.35701296168509,-11.805215271141218,4,0
S000781,Song Title 781,Artist 81,Album 181,282.81733300427885,1971,114.0558361989382,-7.044515340993158,10,1
S000782,Song Title 782,Artist 82,Album 182,195.53971767208583,1989,116.75656153146122,-19.689833387468155,7,0
S000783,Song Title 783,Artist 83,Album 183,223.70879805117585,2000,134.70236348756941,-14.382360696275125,0,0
S000784,Song Title 784,Artist 84,Album 184,174.4793150404277,1960,116.36925155888206,-15.8408728142122,10,1
S000785,Song Title 785,Artist 85,Album 185,392.5351684000885,1964,113.69617695869493,-19.160291421808235,6,0
S000786,Song Title 786,Artist 86,Album 186,295.0175384298361,1979,116.91461045175126,-10.41479820170925,4,1
S000787,Song Title 787,Artist 87,Album 187,240.25542502909195,1967,130.904092952525,-16.36553413543687,3,1
S000788,Song Title 788,Artist 88,Album 188,258.6017410932398,2002,124.440898602163,-5.138369207372397,6,0
S000789,Song Title 789,Artist 89,Album 189,404.1850018835446,1971,162.49631971806053,-3.04144232473303,9,1
S000790,Song Title 790,Artist 90,Album 190,166.00542093482406,1960,65.93962241924,-9.088296346617044,1,0
S000791,Song Title 791,Artist 91,Album 191,295.8689496050392,2016,159.9980485767615,-0.36585314957716975,11,1
S000792,Song Title 792,Artist 92,Album 192,271.7666036653398,2013,161.27095351340688,-10.990428570588094,0,0
S000793,Song Title 793,Artist 93,Album 193,303.43627063039435,1979,94.1889625837153,-9.73263579550169,0,1
S000794,Song Title 794,Artist 94,Album 194,125.43305514625216,1987,115.54223460190207,-0.21564492084499776,10,0
S000795,Song Title 795,Artist 95,Album 195,381.63717268324547,2016,112.62461862449226,-15.369031280699023,11,1
S000796,Song Title 796,Artist 96,Album 196,399.6354847450837,2002,86.22118012249564,-1.1490812064618936,0,1
S000797,Song Title 797,Artist 97,Album 197,289.5399550767627,1996,107.61562165035798,-19.143248897617735,11,1
S000798,Song Title 798,Artist 98,Album 198,328.9952471630677,2006,65.32653266050254,-11.072262194736105,4,0
S000799,Song Title 799,Artist 99,Album 199,396.7498143531887,1996,93.33864873380813,-18.599929757338685,9,0
S000800,Song Title 800,Artist 0,Album 0,332.17159029401955,1971,158.00186105408616,-5.41530514172714,6,1
S000801,Song Title 801,Artist 1,Album 1,165.7617128742784,1996,94.14747621154771,-7.831821282399645,1,0
S000802,Song Title 802,Artist 2,Album 2,292.886508050044,2008,158.1848002497897,-5.867314730648072,9,1
S000803,Song Title 803,Artist 3,Album 3,302.01451391485676,2008,123.7919357525317,-12.51039200063966,7,0
S000804,Song Title 804,Artist 4,Album 4,247.2392013907158,2015,165.5835212833392,-12.610361319372394,3,1
S000805,Song Title 805,Artist 5,Album 5,340.93327068741684,2003,128.9735465117298,-19.093614420782107,11,0
S000806,Song Title 806,Artist 6,Album 6,400.3101044307044,2015,63.560186767768776,-13.001101209407205,2,1
S000807,Song Title 807,Artist 7,Album 7,397.6705538720329,1987,141.0504249056507,-1.4142319547588116,9,1
S000808,Song Title 808,Artist 8,Album 8,255.25181142123964,2006,65.38242816282823,-12.41546925639102,10,1
S000809,Song Title 809,Artist 9,Album 9,153.97141375222657,1974,114.07164227797608,-3.3726458755606004,7,1
S000810,Song Title 810,Artist 10,Album 10,415.45235968870037,1965,171.53120333677367,-3.1534899050013188,1,0
S000811,Song Title 811,Artist 11,Album 11,371.66942593378025,2003,79.82447272054202,-12.535176872415324,10,1
S000812,Song Title 812,Artist 12,Album 12,157.39880436098005,2018,106.7846823529853,-7.360226392076219,10,0
S000813,Song Title 813,Artist 13,Album 13,396.2525647852117,2020,147.5832370618174,-18.09256795453883,2,0
S000814,Song Title 814,Artist 14,Album 14,380.96890861863847,1979,165.87102673138173,-17.92642838531447,11,1
S000815,Song Title 815,Artist 15,Album 15,275.6514171378216,2009,140.51316056910093,-19.026846726765733,2,0
S000816,Song Title 816,Artist 16,Album 16,297.38263072347877,1973,90.98079050294031,-8.379698132497811,9,0
S000817,Song Title 817,Artist 17,Album 17,239.7008111610391,1961,140.95294234994594,-11.478580447478059,10,0
S000818,Song Title 818,Artist 18,Album 18,136.42849164660942,1968,95.6073169324908,-9.039352866715198,0,1
S000819,Song Title 819,Artist 19,Album 19,220.5591724937703,2022,146.21150757824824,-9.578536189832242,5,0
S000820,Song Title 820,Artist 20,Album 20,360.8560345794034,1996,174.48397531020487,-12.995940178185394,1,0
S000821,Song Title 821,Artist 21,Album 21,121.38960690138086,1979,146.5672141327546,-6.450531703530542,0,1
S000822,Song Title 822,Artist 22,Album 22,220.04975150734327,1985,163.54566034948948,-4.8299623816721855,1,1
S000823,Song Title 823,Artist 23,Album 23,239.450608077283,1988,60.25246118110601,-19.707434822446487,11,0
S000824,Song Title 824,Artist 24,Album 24,281.2186808813768,1960,146.10865496779132,-15.855154004622435,5,1
S000825,Song Title 825,Artist 25,Album 25,395.95668492382816,2014,159.55050682383003,-5.735282638333263,3,0
S000826,Song Title 826,Artist 26,Album 26,223.90379830978839,1994,64.86704850536177,-12.267596547323317,5,0
S000827,Song Title 827,Artist 27,Album 27,224.0859605688683,1965,164.59172727458767,-6.750321061167837,11,0
S000828,Song Title 828,Artist 28,Album 28,341.2503744329245,1996,90.8033073972055,-13.060746805308831,8,1
S000829,Song Title 829,Artist 29,Album 29,255.66538226694215,2012,139.83505223736663,-12.184896953407257,9,0
S000830,Song Title 830,Artist 30,Album 30,187.38144688199458,2018,156.0425854828088,-16.8264225262063,11,1
S000831,Song Title 831,Artist 31,Album 31,255.73185483980802,1964,139.51974156712265,-14.8353796066768,9,1
S000832,Song Title 832,Artist 32,Album 32,162.25710611393995,1992,71.07417504879086,-7.891764849848254,7,0
S000833,Song Title 833,Artist 33,Album 33,172.916095951867,2008,131.5585822632442,-11.336737773696672,0,1
S000834,Song Title 834,Artist 34,Album 34,269.5103318218439,2010,125.95003880665723,-4.513946341108097,7,1
S000835,Song Title 835,Artist 35,Album 35,245.67763485136436,1973,168.0385521689126,-2.9483009012331465,8,1
S000836,Song Title 836,Artist 36,Album 36,394.45377032043,1971,108.5087675573051,-9.167071635664803,5,1
S000837,Song Title 837,Artist 37,Album 37,228.71816973498994,2001,98.52973165044602,-4.834654158878816,9,1
S000838,Song Title 838,Artist 38,Album 38,294.1765050834131,1979,149.98209173237595,-13.8619097361086,4,0
S000839,Song Title 839,Artist 39,Album 39,309.6792863758591,2012,109.5210391300076,-11.700575691998436,5,1
S000840,Song Title 840,Artist 40,Album 40,123.92833697650009,2009,137.53154100060755,-5.744446475663381,5,0
S000841,Song Title 841,Artist 41,Album 41,319.06121160501317,1983,137.57401081495283,-12.275760143659387,8,0
S000842,Song Title 842,Artist 42,Album 42,173.41079006092542,2018,166.56468772321415,-8.229901296820223,3,0
S000843,Song Title 843,Artist 43,Album 43,408.32109524083654,2002,131.8430882782917,-16.29254441834977,1,0
S000844,Song Title 844,Artist 44,Album 44,164.59881832593388,2021,120.25843319543843,-8.00457370059004,10,0
S000845,Song Title 845,Artist 45,Album 45,244.38723711810712,1993,76.66455916758204,-2.769725855462127,10,0
S000846,Song Title 846,Artist 46,Album 46,145.60490042359316,1984,73.88851280144465,-2.627207203531487,8,1
S000847,Song Title 847,Artist 47,Album 47,419.0622755537842,2009,78.51858783396952,-5.513111873409207,1,1
S000848,Song Title 848,Artist 48,Album 48,270.65850309937275,1988,80.62181775925134,-5.084932418477479,9,1
S000849,Song Title 849,Artist 49,Album 49,298.61550519601315,2016,136.54525111963608,-8.841451096985987,8,0
S000850,Song Title 850,Artist 50,Album 50,140.12294321652826,1998,148.9177500329494,-8.306638196683505,1,1
S000851,Song Title 851,Artist 51,Album 51,344.9881411197533,1990,123.59898275117024,-17.32698837178964,11,1
S000852,Song Title 852,Artist 52,Album 52,182.97167792867572,2015,159.48212790545892,-11.122816231573978,7,1
S000853,Song Title 853,Artist 53,Album 53,389.4162868322141,2006,178.951587208036,-10.984474322272725,8,0
S000854,Song Title 854,Artist 54,Album 54,181.54189214460214,2002,158.40151549432272,-0.8300432866451963,11,1
S000855,Song Title 855,Artist 55,Album 55,177.20631619909997,2009,143.38588484111511,-11.378262747534212,9,0
S000856,Song Title 856,Artist 56,Album 56,130.96490035442847,1982,123.8991239324576,-9.013147101944847,8,1
S000857,Song Title 857,Artist 57,Album 57,261.6200835329998,2003,113.86236860096498,-9.33497201441795,9,0
S000858,Song Title 858,Artist 58,Album 58,289.45233997878495,1997,70.12708566534508,-7.264765659113458,8,0
S000859,Song Title 859,Artist 59,Album 59,139.7125918285057,1979,107.92424980736291,-5.035343373362082,1,0
S000860,Song Title 860,Artist 60,Album 60,352.6582850085032,1982,169.2161564138561,-15.499162476582558,3,1
S000861,Song Title 861,Artist 61,Album 61,255.98665042440828,2021,156.96271558878635,-9.425511618031287,6,1
S000862,Song Title 862,Artist 62,Album 62,277.317080798274,2004,85.92616380140247,-3.4816458536793924,11,0
S000863,Song Title 863,Artist 63,Album 63,252.22882408146845,2011,115.99293416366591,-10.737705723249771,1,1
S000864,Song Title 864,Artist 64,Album 64,240.2289182625978,1975,158.00678430702536,-14.43084907252854,0,0
S000865,Song Title 865,Artist 65,Album 65,287.89209939246535,2009,68.0861465742627,-6.905818492874019,2,0
S000866,Song Title 866,Artist 66,Album 66,166.57207377921375,2001,106.48711028023911,-3.5246520840175393,11,1
S000867,Song Title 867,Artist 67,Album 67,174.57843914858134,2019,162.2209484248737,-18.737194141452175,3,1
S000868,Song Title 868,Artist 68,Album 68,378.53568630405516,2014,108.46774370041484,-4.464190331855457,7,1
S000869,Song Title 869,Artist 69,Album 69,403.8346386400898,1967,69.31375736777291,-3.5670413407645754,5,0
S000870,Song Title 870,Artist 70,Album 70,231.99279488392588,2009,125.10412422387017,-10.769541448227864,10,0
S000871,Song Title 871,Artist 71,Album 71,201.22340194306614,1980,163.40909939019542,-0.3338868636306529,1,1
S000872,Song Title 872,Artist 72,Album 72,313.19986297170476,1960,130.83426515437918,-4.265833185853818,8,0
S000873,Song Title 873,Artist 73,Album 73,242.62025132942892,2014,87.15349298570781,-4.526748702086685,1,1
S000874,Song Title 874,Artist 74,Album 74,127.61590669810346,1967,106.10875441648577,-5.043228511758564,11,0
S000875,Song Title 875,Artist 75,Album 75,166.8457792098571,1988,114.01480334183186,-16.98783793563452,4,1
S000876,Song Title 876,Artist 76,Album 76,334.7916686542193,1991,129.51196245846322,-15.655382270939784,11,1
S000877,Song Title 877,Artist 77,Album 77,317.6771825730454,1997,151.12212309031355,-10.7201973707115,3,0
S000878,Song Title 878,Artist 78,Album 78,128.12879775104506,1964,71.86483411687625,-14.719913000810683,6,1
S000879,Song Title 879,Artist 79,Album 79,186.59164857988483,2006,166.75824396210797,-11.69518055331919,7,1
S000880,Song Title 880,Artist 80,Album 80,189.32243897642144,1981,61.47716436192907,-2.230717801541587,4,0
S000881,Song Title 881,Artist 81,Album 81,321.5678230796185,2006,104.40628016091063,-3.5134621624146156,9,1
S000882,Song Title 882,Artist 82,Album 82,125.91316132630925,1993,63.29043719671892,-7.399202430400356,4,0
S000883,Song Title 883,Artist 83,Album 83,151.23257459537214,1960,107.15690704143495,-2.83759211497793,1,1
S000884,Song Title 884,Artist 84,Album 84,359.9748256119568,2014,123.09751186479886,-4.324552219655015,7,0
S000885,Song Title 885,Artist 85,Album 85,173.56339861630008,2014,121.40176638978141,-11.42030136318219,1,1
S000886,Song Title 886,Artist 86,Album 86,315.82383235556244,1985,79.87540164339184,-15.978696959001098,9,1
S000887,Song Title 887,Artist 87,Album 87,191.45483431401794,2002,137.48886121147348,-9.715979199813216,11,1
S000888,Song Title 888,Artist 88,Album 88,149.83241782780354,1969,65.37341406056018,-5.275422349428997,5,1
S000889,Song Title 889,Artist 89,Album 89,192.95165729983623,1989,151.42881841588985,-11.27160802540814,7,0
S000890,Song Title 890,Artist 90,Album 90,336.6800795566977,2009,173.59733207922557,-6.664561804322055,5,0
S000891,Song Title 891,Artist 91,Album 91,376.7089404318857,1977,100.77225925813414,-18.11345147417913,3,0
S000892,Song Title 892,Artist 92,Album 92,369.0659593700975,1976,122.06872580571982,-5.039905272571932,3,0
S000893,Song Title 893,Artist 93,Album 93,239.15505888553645,1985,105.46923336705773,-3.7457276021387607,5,0
S000894,Song Title 894,Artist 94,Album 94,320.42554097119387,1967,60.80524683648719,-5.863242884389177,3,0
S000895,Song Title 895,Artist 95,Album 95,181.4952886247463,2006,106.30494034741392,-0.65472824947269,7,0
S000896,Song Title 896,Artist 96,Album 96,207.94431907830398,1999,155.00643111136156,-3.4669588507871936,8,1
S000897,Song Title 897,Artist 97,Album 97,388.90074555633595,2008,131.51866106201783,-1.9381254424692358,0,1
S000898,Song Title 898,Artist 98,Album 98,123.90057705322081,1971,72.15118975381907,-1.3285783308470371,3,1
S000899,Song Title 899,Artist 99,Album 99,145.65255925634042,1986,161.65673876325422,-3.97304016252383,3,1
S000900,Song Title 900,Artist 0,Album 100,182.3658765438082,1967,123.73024138622914,-6.5148231598700175,1,0
S000901,Song Title 901,Artist 1,Album 101,127.95966116214592,1984,161.0068034093611,-19.885628372784215,5,0
S000902,Song Title 902,Artist 2,Album 102,174.43063052693918,2005,129.62658225420353,-10.683484935537507,2,0
S000903,Song Title 903,Artist 3,Album 103,294.91246829090767,1963,127.16261338055278,-8.57675402755278,6,1
S000904,Song Title 904,Artist 4,Album 104,246.42736517774938,1992,72.63110222364149,-13.919394551040007,10,0
S000905,Song Title 905,Artist 5,Album 105,387.8015133230925,1960,80.08316797663535,-13.63791106193056,10,1
S000906,Song Title 906,Artist 6,Album 106,365.23306852153223,1978,176.64303077959093,-0.776811685796698,4,0
S000907,Song Title 907,Artist 7,Album 107,222.5452055093628,1990,87.4184096105725,-2.165782695945083,3,0
S000908,Song Title 908,Artist 8,Album 108,197.82703002938774,1975,177.29425415884415,-3.016419889965917,4,0
S000909,Song Title 909,Artist 9,Album 109,233.90772245018007,1973,123.8295247829116,-11.879763965877787,7,0
S000910,Song Title 910,Artist 10,Album 110,297.08848275444234,2012,76.29468564767245,-19.72602899182171,2,1
S000911,Song Title 911,Artist 11,Album 111,200.41909224686287,2007,71.91626433044316,-18.39555507088572,6,1
S000912,Song Title 912,Artist 12,Album 112,307.2446723547402,1964,85.0636884846888,-13.756072635647927,5,0
S000913,Song Title 913,Artist 13,Album 113,242.82349565737212,2000,171.0764796030403,-19.68514174008646,11,1
S000914,Song Title 914,Artist 14,Album 114,285.61415425559403,1985,109.69802691938722,-19.65700436169604,0,0
S000915,Song Title 915,Artist 15,Album 115,250.837958740595,2021,107.45211215914972,-1.6679339671517788,6,0
S000916,Song Title 916,Artist 16,Album 116,208.3397278625753,1987,97.58475132842088,-5.876829957618918,6,0
S000917,Song Title 917,Artist 17,Album 117,404.535992088647,1961,77.6474220679906,-13.820880198636946,11,0
S000918,Song Title 918,Artist 18,Album 118,349.08173824792823,2009,118.54214366308878,-17.347108447980936,0,1
S000919,Song Title 919,Artist 19,Album 119,162.03395272993578,1965,75.60573390133663,-9.767285642098457,8,0
S000920,Song Title 920,Artist 20,Album 120,380.54039276937385,2022,160.25762836587933,-19.89307678291271,5,0
S000921,Song Title 921,Artist 21,Album 121,266.2293594748541,1968,104.44763835303678,-1.231725122837119,11,1
S000922,Song Title 922,Artist 22,Album 122,388.3656680682274,1992,104.97642813381556,-11.703697612221056,1,0
S000923,Song Title 923,Artist 23,Album 123,359.95657678419457,2000,116.8807714179787,-11.953300895253346,4,1
S000924,Song Title 924,Artist 24,Album 124,247.56405134077005,1984,113.2953255798902,-12.188127848364356,10,0
S000925,Song Title 925,Artist 25,Album 125,126.74079249603523,2007,179.38295676711857,-18.613433392244705,3,0
S000926,Song Title 926,Artist 26,Album 126,200.6032078154838,1972,125.4457345461963,-7.233555204163469,6,0
S000927,Song Title 927,Artist 27,Album 127,282.4902643982601,1968,70.58420445478448,-5.339927607432934,7,0
S000928,Song Title 928,Artist 28,Album 128,310.0434659478442,2012,132.8252809892316,-6.477492048234195,10,0
S000929,Song Title 929,Artist 29,Album 129,197.3663056299607,1972,78.1901151443856,-17.231290133412113,10,0
S000930,Song Title 930,Artist 30,Album 130,161.80682222184726,1990,63.71251736776104,-8.423196639288149,0,1
S000931,Song Title 931,Artist 31,Album 131,370.47907103978974,2000,176.48905844126978,-8.610310316554923,4,0
S000932,Song Title 932,Artist 32,Album 132,415.32065421106563,1970,152.82466698414765,-2.631784241172358,2,1
S000933,Song Title 933,Artist 33,Album 133,277.70705469080576,1963,177.61307908965205,-12.41744683248706,0,1
S000934,Song Title 934,Artist 34,Album 134,171.50378575449105,1993,117.3454137626691,-12.570281126811317,11,0
S000935,Song Title 935,Artist 35,Album 135,201.69219795581068,2020,123.87090373787714,-7.629458825636288,2,1
S000936,Song Title 936,Artist 36,Album 136,125.51720296424003,1997,80.20043471029562,-7.3385469300097395,5,0
S000937,Song Title 937,Artist 37,Album 137,394.2896419681497,2005,89.62889120011027,-10.614295453484193,6,1
S000938,Song Title 938,Artist 38,Album 138,155.32532486704235,1963,160.62590578833937,-11.138812753391578,7,0
S000939,Song Title 939,Artist 39,Album 139,292.95494265427607,1997,102.74227765411129,-10.117046587242346,10,1
S000940,Song Title 940,Artist 40,Album 140,202.21656620616181,1978,159.21779685557027,-2.779094009933761,3,1
S000941,Song Title 941,Artist 41,Album 141,286.253400754738,1965,145.0816469144438,-10.7766619749218,2,0
S000942,Song Title 942,Artist 42,Album 142,315.42611650555926,1993,81.26051103262387,-1.20136416060355,4,1
S000943,Song Title 943,Artist 43,Album 143,368.9225411121605,1977,120.89356393436906,-9.919924728073479,8,0
S000944,Song Title 944,Artist 44,Album 144,181.92638152818097,1972,141.28647858224602,-1.0159861363821712,5,0
S000945,Song Title 945,Artist 45,Album 145,123.29874859754415,2000,88.20446577645902,-3.3433619626184843,8,0
S000946,Song Title 946,Artist 46,Album 146,161.0656890206422,1982,159.6826212624092,-12.751373547683418,5,0
S000947,Song Title 947,Artist 47,Album 147,390.00559255443153,1978,125.37931890542242,-2.727171574067679,1,0
S000948,Song Title 948,Artist 48,Album 148,382.1670232687546,2004,79.82904605311239,-17.798734315977697,4,1
S000949,Song Title 949,Artist 49,Album 149,299.2239306510925,1970,129.9581311397523,-1.4990564931397117,11,1
S000950,Song Title 950,Artist 50,Album 150,300.155058130096,1960,179.96565649870968,-7.367129698342168,10,1
S000951,Song Title 951,Artist 51,Album 151,319.5110023638766,1983,78.06257899960963,-18.912185029553775,8,0
S000952,Song Title 952,Artist 52,Album 152,172.61138358703488,2021,158.01083161434337,-7.114865526983769,7,1
S000953,Song Title 953,Artist 53,Album 153,394.32358377748795,2013,84.87708038250696,-0.515046917104879,6,1
S000954,Song Title 954,Artist 54,Album 154,245.63115746762193,1966,153.88659953521048,-18.603986907707423,0,1
S000955,Song Title 955,Artist 55,Album 155,234.94155847484922,1984,148.1493507745696,-8.906245804398274,3,1
S000956,Song Title 956,Artist 56,Album 156,275.6753115848513,1980,96.05872627205189,-5.0441130048125515,11,1
S000957,Song Title 957,Artist 57,Album 157,134.0897900325165,1974,99.09877410773399,-3.7948282660093753,6,0
S000958,Song Title 958,Artist 58,Album 158,169.88501062682383,1960,155.1025670355503,-11.723450693584084,10,0
S000959,Song Title 959,Artist 59,Album 159,341.41008492791116,1971,115.37346142647752,-15.91666881663514,6,1
S000960,Song Title 960,Artist 60,Album 160,144.83960037753795,2017,147.69816344541704,-19.153154424552323,5,0
S000961,Song Title 961,Artist 61,Album 161,300.94563283991647,1966,77.75809768390017,-8.405476858055504,7,0
S000962,Song Title 962,Artist 62,Album 162,193.6047329043963,1974,162.3069338281864,-10.941778594647785,10,1
S000963,Song Title 963,Artist 63,Album 163,236.78868421259295,1980,145.3061660018783,-1.0251120970057812,5,1
S000964,Song Title 964,Artist 64,Album 164,206.60812103120998,1978,168.83313706018006,-18.787901845701803,9,0
S000965,Song Title 965,Artist 65,Album 165,226.70181493948473,2019,75.8846854841967,-6.292093131079886,2,1
S000966,Song Title 966,Artist 66,Album 166,335.71377155527364,1988,131.16174004327172,-19.500675557598857,3,0
S000967,Song Title 967,Artist 67,Album 167,209.13651468695252,1984,131.89447020483902,-16.571316465789145,2,0
S000968,Song Title 968,Artist 68,Album 168,289.9213920890692,1992,102.41528886561389,-10.928420001543317,0,1
S000969,Song Title 969,Artist 69,Album 169,262.8151206597299,2008,115.01597094831094,-10.902551143942636,9,0
S000970,Song Title 970,Artist 70,Album 170,319.1013496087944,1991,64.55778759478241,-6.285989141327121,4,0
S000971,Song Title 971,Artist 71,Album 171,401.0489217974274,2008,149.50320463524145,-1.7957393026448685,0,0
S000972,Song Title 972,Artist 72,Album 172,339.7716291630751,1994,125.91869752838089,-7.219356821701584,0,1
S000973,Song Title 973,Artist 73,Album 173,184.48211357722704,2003,66.92892622430085,-0.9292980429698225,1,1
S000974,Song Title 974,Artist 74,Album 174,129.3549405183854,1997,141.69070715525828,-2.367687202440049,3,1
S000975,Song Title 975,Artist 75,Album 175,198.67921328994754,1985,116.01384926774256,-8.310004089384195,5,1
S000976,Song Title 976,Artist 76,Album 176,298.5233792100764,1970,64.135351131,-3.3241609816234536,7,0
S000977,Song Title 977,Artist 77,Album 177,135.42774404527512,1994,176.35292722177144,-7.148447793527319,2,1
S000978,Song Title 978,Artist 78,Album 178,268.9098741603709,1967,173.89345717073286,-18.428843381525457,0,1
S000979,Song Title 979,Artist 79,Album 179,299.0528546750668,2005,121.54828993766371,-5.188705534809801,2,1
S000980,Song Title 980,Artist 80,Album 180,220.27316724508825,1973,71.24069048470922,-18.101831174653075,11,1
S000981,Song Title 981,Artist 81,Album 181,351.2736611237466,1969,150.554546591831,-8.118344388605752,2,0
S000982,Song Title 982,Artist 82,Album 182,151.97947594013155,1961,119.03173201268748,-5.947195882835423,4,0
S000983,Song Title 983,Artist 83,Album 183,142.54133452074262,2005,96.2936973947256,-18.669447835782897,10,0
S000984,Song Title 984,Artist 84,Album 184,338.45662686108096,1968,118.97018130342681,-15.384106921469364,11,1
S000985,Song Title 985,Artist 85,Album 185,268.64739486185954,1962,122.69329744865573,-1.6865553547670018,11,1
S000986,Song Title 986,Artist 86,Album 186,326.5207189283208,1980,127.5254038826807,-7.673710155342073,3,0
S000987,Song Title 987,Artist 87,Album 187,250.44820158112387,1985,112.94684563863919,-15.07427962378937,3,1
S000988,Song Title 988,Artist 88,Album 188,193.92060997173206,1967,132.6906363766868,-6.186404577039868,8,1
S000989,Song Title 989,Artist 89,Album 189,365.7306953022599,2007,170.24816527276528,-8.064471600766208,6,0
S000990,Song Title 990,Artist 90,Album 190,359.82476369069377,1961,103.47217045183095,-9.968486001641033,3,0
S000991,Song Title 991,Artist 91,Album 191,328.40894125632803,1965,147.0859755863939,-0.47626050023832533,2,1
S000992,Song Title 992,Artist 92,Album 192,201.6435411689888,1987,167.33430681890786,-6.330924451849821,5,1
S000993,Song Title 993,Artist 93,Album 193,297.06920006072613,2012,114.71751309119243,-12.491177806641748,2,1
S000994,Song Title 994,Artist 94,Album 194,228.29216908200806,1988,113.21470036582849,-3.998531358462639,5,0
S000995,Song Title 995,Artist 95,Album 195,147.47462199799025,1985,132.25403824257353,-2.308334141576246,10,0
S000996,Song Title 996,Artist 96,Album 196,395.1940726386728,1984,130.96881113069855,-17.49558880966337,10,0
S000997,Song Title 997,Artist 97,Album 197,161.04558927568843,1971,156.79072107915323,-15.98894044309467,11,0
S000998,Song Title 998,Artist 98,Album 198,405.07120614624074,1964,117.17800605339512,-15.675459817444406,8,1
S000999,Song Title 999,Artist 99,Album 199,253.80173188738672,1993,179.53475395673294,-6.175763812269192,5,0
